"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","prior_sd","contraction","scenario","replicate","method","group"
"recruitment_slope_20",1.5,1.44933588498846,0.028714041375164,1.39096365242634,1.44757117389135,1.50615956024204,TRUE,-1.76443692998803,1,0.971285958624836,"parent_excitation_sparse",2,"one_step_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.9150476336721,0.243732748891074,44.4689797592262,44.916766652753,45.3737940198816,TRUE,1.29259459430676,10,0.975626725110893,"parent_excitation_sparse",2,"one_step_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.2854293190722,0.0959936162581849,0.104858929865875,0.287179770039895,0.45942323026839,TRUE,-1.19352395913131,2,0.952003191870908,"parent_excitation_sparse",2,"one_step_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.25187841734041,0.014079753299409,1.22513549892469,1.25105414967466,1.28047388570479,TRUE,-0.0628243362048123,0.7,0.97988606671513,"parent_excitation_sparse",2,"one_step_gamma_poisson","recruit_size"
"log_process_precision",NA,4.78883960309381,0.356755863327207,4.10215742920917,4.76970169549314,5.43514426776326,NA,NA,2,0.821622068336397,"parent_excitation_sparse",2,"one_step_gamma_poisson","process"
"survival_at_80",0.36,0.388015434573422,0.0293009856745362,0.329811803468424,0.388292790874769,0.443322689339659,TRUE,0.956126011752849,1.5,0.980466009550309,"parent_excitation_dense",2,"recursive_gamma_poisson","survival"
"survival_slope_20",0.64,0.642674045615198,0.0210695795358879,0.601530606209574,0.644033077475154,0.683699697996831,TRUE,0.126914996601753,1,0.978930420464112,"parent_excitation_dense",2,"recursive_gamma_poisson","survival"
"growth_increment_80",8.4,8.41709527955148,0.0679661040647164,8.2832164551481,8.4184701614367,8.54531952463708,TRUE,0.251526548221775,6,0.988672315989214,"parent_excitation_dense",2,"recursive_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.43956658963595,0.034196572454798,-2.5108284953724,-2.43989003941558,-2.37682618269898,TRUE,-1.15703378425561,3,0.988601142515067,"parent_excitation_dense",2,"recursive_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.472698224398,0.0146544316422069,1.44374500763206,1.47288544191808,1.49981390634921,FALSE,-2.1412752909433,0.7,0.97906509765399,"parent_excitation_dense",2,"recursive_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.64801675961584,0.0322091446024122,-1.71505032926459,-1.64718674044684,-1.58995963150486,TRUE,1.40116794473113,1.5,0.978527236931725,"parent_excitation_dense",2,"recursive_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.48085660344941,0.0128784539705504,1.45666791315744,1.48144266469684,1.50688642669185,TRUE,-1.48646697766386,1,0.98712154602945,"parent_excitation_dense",2,"recursive_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.7122266307954,0.113344508248036,44.4878207282677,44.7144429849093,44.9190273619973,TRUE,0.990137347896734,10,0.988665549175196,"parent_excitation_dense",2,"recursive_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.358937675308553,0.0444779866847734,0.275898763268875,0.357547815238365,0.445935750464344,TRUE,-0.923205561943851,2,0.977761006657613,"parent_excitation_dense",2,"recursive_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.24902854878006,0.00661295778818251,1.23678603679219,1.24890135226708,1.26240990288235,TRUE,-0.564712468296597,0.7,0.990552917445454,"parent_excitation_dense",2,"recursive_gamma_poisson","recruit_size"
"log_process_precision",NA,6.5320233410919,0.55912601602565,5.46770715769818,6.5261598966421,7.64015404239525,NA,NA,2,0.720436991987175,"parent_excitation_dense",2,"recursive_gamma_poisson","process"
"survival_at_80",0.36,0.385137907427554,0.0440587845719438,0.301328937395957,0.384863302239526,0.472943983567187,TRUE,0.570553810591546,1.5,0.970627476952038,"parent_excitation_dense",2,"one_step_gamma_poisson","survival"
"survival_slope_20",0.64,0.64338822941523,0.0296350419127159,0.584332122819946,0.642351531307954,0.701755877568037,TRUE,0.114331858386073,1,0.970364958087284,"parent_excitation_dense",2,"one_step_gamma_poisson","survival"
"growth_increment_80",8.4,8.41571703610606,0.079214930947011,8.26249144739035,8.42141581346413,8.56917872453678,TRUE,0.198410020916106,6,0.986797511508832,"parent_excitation_dense",2,"one_step_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.45440235941932,0.0453526732581893,-2.54556291292371,-2.45392894985463,-2.36461139273786,TRUE,-1.19954030294117,3,0.98488244224727,"parent_excitation_dense",2,"one_step_gamma_poisson","growth"
