"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","scenario","replicate","method","group"
"recruitment_110",1.74517147873092,1.79567273701631,0.0999441823783065,1.60320014887065,1.79316614994836,1.99608842466138,TRUE,0.505294626296834,"standard",2,"one_step_gamma_poisson","recruitment"
"recruit_mean_50",44,46.6142669659919,1.1795549195858,44.0742911295033,46.5183516925968,48.7959135281145,FALSE,2.21631644494337,"standard",2,"one_step_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,45.9371482170537,0.62892479025293,44.6163517918282,45.8849450374752,47.1800561727231,FALSE,2.12608604045637,"standard",2,"one_step_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.2600294681155,0.20876913798461,44.8554826503265,45.2615741471981,45.6654645818805,TRUE,0.287539952959455,"standard",2,"one_step_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.31288438917217,0.175159983310197,3.00318373733956,3.29616521220276,3.65280341463734,TRUE,-1.06825547303494,"standard",2,"one_step_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.03471518083017,0.0488620595363084,0.93519148769193,1.03634960319186,1.12768240227837,TRUE,0.0719675971570964,"standard",2,"one_step_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.346304147643393,0.0140477637495559,0.320129507056596,0.346234239827685,0.375112385540055,TRUE,-0.572300778553888,"parent_excitation_sparse",2,"recursive_gamma_poisson","survival"
"survival_80",0.589040434058665,0.560379857067662,0.0124311736954219,0.536160380906461,0.56055522164976,0.583974801563033,FALSE,-2.30554070703384,"parent_excitation_sparse",2,"recursive_gamma_poisson","survival"
"survival_110",0.789181706522253,0.753981552434218,0.0150206033806971,0.723752501961931,0.75403914691218,0.782688488178616,FALSE,-2.3434580619624,"parent_excitation_sparse",2,"recursive_gamma_poisson","survival"
"growth_increment_50",12,11.8660074993792,0.231551088195205,11.377396904897,11.8734157127838,12.3003106899997,TRUE,-0.578673594951352,"parent_excitation_sparse",2,"recursive_gamma_poisson","growth"
"growth_increment_80",8.4,8.35826211209886,0.147075386387914,8.04418295119346,8.36357370906628,8.62353096913008,TRUE,-0.283785675674191,"parent_excitation_sparse",2,"recursive_gamma_poisson","growth"
"growth_increment_110",4.8,4.85051672481855,0.12477458581009,4.58057739517179,4.84968801194315,5.08900945815073,TRUE,0.404863895083881,"parent_excitation_sparse",2,"recursive_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.60076211652246,0.138014050370678,4.32680347991944,4.59695412826817,4.88925145026246,TRUE,0.730085931481859,"parent_excitation_sparse",2,"recursive_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.026366876021621,0.00223866357461871,0.0223020937684226,0.0262886689846708,0.0309296106043374,FALSE,3.11782984495506,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.215332838515884,0.0118554344652791,0.19284822573976,0.215153604548542,0.238904561132694,FALSE,2.64799388180196,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.76026190912053,0.0490602536887451,1.66630880944309,1.76020996812771,1.86273056351039,TRUE,0.307589734153098,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruitment"
"recruit_mean_50",44,44.3038163049214,0.346147623061933,43.593028686252,44.3001690407339,44.9331334947085,TRUE,0.877707326816072,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.8113592385817,0.223897050176157,44.3710929698313,44.8093782469388,45.2256635979026,TRUE,0.944001890223399,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.3189021722421,0.108980601211136,45.1052649065514,45.3188468321379,45.5193514946356,TRUE,1.09103978984062,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.50881555279812,0.0436526872108417,3.42366421347225,3.5063641370124,3.5943955518336,TRUE,0.201947540034294,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruit_size"
"lambda",1.03119869581319,0.993219460391652,0.0140211038340081,0.963525109608594,0.993353309266515,1.01683181522727,FALSE,-2.708719361269,"parent_excitation_sparse",2,"recursive_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.360688144888763,0.0161142893160575,0.330716905959061,0.360217093620503,0.39276479845171,TRUE,0.393715849959114,"parent_excitation_sparse",2,"one_step_gamma_poisson","survival"
"survival_80",0.589040434058665,0.561589649794061,0.0195686105920387,0.522448369416484,0.560927597251231,0.597000203371719,TRUE,-1.4027967972224,"parent_excitation_sparse",2,"one_step_gamma_poisson","survival"
"survival_110",0.789181706522253,0.743537471961689,0.0264007443823079,0.688012217268643,0.745776627802542,0.791013789756024,TRUE,-1.72889953024019,"parent_excitation_sparse",2,"one_step_gamma_poisson","survival"
"growth_increment_50",12,11.7152654133775,0.278562338897545,11.1596294411196,11.7277798692054,12.2415907091626,TRUE,-1.02215750969545,"parent_excitation_sparse",2,"one_step_gamma_poisson","growth"
"growth_increment_80",8.4,8.23551742168314,0.195121692831587,7.8389281663913,8.24190276353842,8.60898529971255,TRUE,-0.842974330172659,"parent_excitation_sparse",2,"one_step_gamma_poisson","growth"
"growth_increment_110",4.8,4.75576942998872,0.197447026860666,4.33921671920179,4.75983460664012,5.13048257875225,TRUE,-0.224012337458444,"parent_excitation_sparse",2,"one_step_gamma_poisson","growth"
