"truth_name","borrowing","bias_multiplier","replicate","curve_rmse","coverage_at_80","width_at_80","robust_weight"
"low_survival","robust",0,2,0.988565432647792,TRUE,0.318508795919556,1.48474942443506e-18
"low_survival","robust",0,3,0.124371222643827,TRUE,0.0938027462225277,0.936436646608368
"low_survival","robust",0,4,0.0364955253121027,TRUE,0.165011103587746,0.670346520169927
"low_survival","robust",0,5,0.0182033404883374,TRUE,0.0687197783438622,0.999906844061996
"low_survival","robust",0,6,0.0235503268345935,TRUE,0.168738853685982,0.930833650719539
"low_survival","robust",0,7,0.205683470756939,FALSE,0.190749524912301,0.0251334925488273
"low_survival","robust",0,8,0.0845401032842855,TRUE,0.0692165825253623,0.990370933276709
"low_survival","robust",0,9,0.49173848311512,FALSE,0.14980536313529,5.97848958903423e-05
"low_survival","robust",0.25,1,0.0255539563990051,FALSE,0.082049054096049,0.987718885461461
"low_survival","robust",0.25,10,0.0441949649622381,TRUE,0.137913607841775,0.888041950107388
"low_survival","robust",0.25,2,0.988311781955069,TRUE,0.287453840742661,1.4474747264956e-17
"low_survival","robust",0.25,3,0.141990606227158,FALSE,0.0803959494769707,0.995250139103325
"low_survival","robust",0.25,4,0.0599056255113267,TRUE,0.165082469626954,0.668881700090858
"low_survival","robust",0.25,5,0.0396576972415052,TRUE,0.0670203389303585,0.999906674871399
"low_survival","robust",0.25,6,0.127438481771062,FALSE,0.0867023409844918,0.979000896298825
"low_survival","robust",0.25,7,0.130944536913866,FALSE,0.129668667790762,0.902882067086077
"low_survival","robust",0.25,8,0.0298772774776352,FALSE,0.0828763569686242,0.96072352022058
"low_survival","robust",0.25,9,0.498565622964385,FALSE,0.153818147891936,0.000182821935002856
"low_survival","robust",0.5,1,0.093297184205385,FALSE,0.0794234265228836,0.995899925139237
"low_survival","robust",0.5,10,0.0601599398670688,TRUE,0.127886441939266,0.932347550253966
"low_survival","robust",0.5,2,0.98810731836578,TRUE,0.29654496836021,1.80349204006779e-16
"low_survival","robust",0.5,3,0.132477920602424,TRUE,0.225059546211626,0.258738439634022
"low_survival","robust",0.5,4,0.0263802593792287,TRUE,0.163589771750857,0.705333140739938
"low_survival","robust",0.5,5,0.0306069890298601,FALSE,0.0724397913949528,0.999867385302511
"low_survival","robust",0.5,6,0.0792921835202656,FALSE,0.085140029429874,0.993641386418826
"low_survival","robust",0.5,7,0.172865017872538,FALSE,0.119714874467416,0.89102400832553
"low_survival","robust",0.5,8,0.0595077030810273,TRUE,0.0676781542909155,0.986534243223182
"low_survival","robust",0.5,9,0.489584621658302,FALSE,0.141835530111868,0.00199062335634877
"low_survival","robust",0.75,1,0.0510650027129798,FALSE,0.0790018306562865,0.99489012555983
"low_survival","robust",0.75,10,0.0672159949972683,FALSE,0.0794494557767072,0.973923968682359
"low_survival","robust",0.75,2,0.988122932563961,TRUE,0.315801294288846,3.28429309824175e-16
"low_survival","robust",0.75,3,0.115342814654964,FALSE,0.0772275663561719,0.991716789074483
"low_survival","robust",0.75,4,0.117779354591737,TRUE,0.254539147204926,0.0802326165417935
"low_survival","robust",0.75,5,0.0818239263225339,FALSE,0.080605118843458,0.988659706801788
"low_survival","robust",0.75,6,0.086095709309278,FALSE,0.0813759300112683,0.994686933805131
"low_survival","robust",0.75,7,0.121423508622725,FALSE,0.0786091903188717,0.977078251006534
"low_survival","robust",0.75,8,0.058740679517424,FALSE,0.0825676750768706,0.982165847175804
"low_survival","robust",0.75,9,0.494391819703821,FALSE,0.158236842829309,0.00203553430291373
"low_survival","robust",1,1,0.0989478521045571,FALSE,0.0859758544478124,0.993411672479953
"low_survival","robust",1,10,0.0849365626140569,FALSE,0.0853512035196283,0.968841617982897
"low_survival","robust",1,2,0.986650526446439,TRUE,0.30920494970403,5.06090436880659e-16
"low_survival","robust",1,3,0.104739691172667,FALSE,0.0832358019089188,0.990343888087771
"low_survival","robust",1,4,0.11763707350485,TRUE,0.26256476291299,0.0541558593170595
"low_survival","robust",1,5,0.116936216915131,FALSE,0.0862581238972344,0.998398507724402
"low_survival","robust",1,6,0.138274946561636,FALSE,0.0881489490884941,0.997668131166599
"low_survival","robust",1,7,0.0981564933435362,FALSE,0.129699670170787,0.705738428464015
"low_survival","robust",1,8,0.121658649787336,FALSE,0.0845162694528501,0.990870182511233
"low_survival","robust",1,9,0.485561469196435,FALSE,0.154635368273104,0.0053395671111844
"low_survival","robust",1.5,1,0.104863968667421,FALSE,0.088992283164448,0.99487468001524
"low_survival","robust",1.5,10,0.126385058449108,FALSE,0.177120703202545,0.82364844967761
"low_survival","robust",1.5,2,0.986939221826387,TRUE,0.31492785092894,9.57622862996298e-14
"low_survival","robust",1.5,3,0.0932644032929208,TRUE,0.269756936556201,0.645036074664223
"low_survival","robust",1.5,4,0.12260893217213,TRUE,0.211063381029392,0.0170218792872407
"low_survival","robust",1.5,5,0.153078383077746,FALSE,0.100444954799975,0.990595694866797
"low_survival","robust",1.5,6,0.249727964384648,FALSE,0.0947929457251049,0.992790412618784
"low_survival","robust",1.5,7,0.141944877067667,FALSE,0.0881326748152358,0.986253902981763
"low_survival","robust",1.5,8,0.0999582000706115,TRUE,0.322248168042716,0.326436937822896
"low_survival","robust",1.5,9,0.435498205340741,FALSE,0.342734307829824,0.115773075921628
