"scenario","replicate","method","success","error","positive_definite","condition_number"
"parent_excitation_sparse",73,"one_step_gamma_poisson",TRUE,"",TRUE,4927.51472688831
"parent_excitation_sparse",73,"one_step_finite_population_overdispersed",TRUE,"",TRUE,7098.25884579645
"parent_excitation_dense",73,"one_step_gamma_poisson",TRUE,"",TRUE,6404.81543529557
"parent_excitation_dense",73,"one_step_finite_population_overdispersed",TRUE,"",TRUE,17084.6514863164
"parent_excitation_sparse",74,"one_step_gamma_poisson",TRUE,"",TRUE,7557.21600438978
"parent_excitation_sparse",74,"one_step_finite_population_overdispersed",TRUE,"",TRUE,8121.67978025907
"parent_excitation_dense",74,"one_step_gamma_poisson",TRUE,"",TRUE,27787.254486328
"parent_excitation_dense",74,"one_step_finite_population_overdispersed",TRUE,"",TRUE,22480.664708057
"parent_excitation_sparse",75,"one_step_gamma_poisson",TRUE,"",TRUE,3886.1631215723
"parent_excitation_sparse",75,"one_step_finite_population_overdispersed",TRUE,"",TRUE,8903.96220484503
"parent_excitation_dense",75,"one_step_gamma_poisson",TRUE,"",TRUE,8718.40521864808
"parent_excitation_dense",75,"one_step_finite_population_overdispersed",TRUE,"",TRUE,25381.5436338226
"parent_excitation_sparse",76,"one_step_gamma_poisson",TRUE,"",TRUE,9611.61611216468
"parent_excitation_sparse",76,"one_step_finite_population_overdispersed",TRUE,"",TRUE,9318.30303234908
"parent_excitation_dense",76,"one_step_gamma_poisson",TRUE,"",TRUE,12215.1792454009
"parent_excitation_dense",76,"one_step_finite_population_overdispersed",TRUE,"",TRUE,21407.5936746208
"parent_excitation_sparse",77,"one_step_gamma_poisson",TRUE,"",TRUE,26543.8090329781
"parent_excitation_sparse",77,"one_step_finite_population_overdispersed",TRUE,"",TRUE,7751.20021840526
"parent_excitation_dense",77,"one_step_gamma_poisson",TRUE,"",TRUE,129737.676622957
"parent_excitation_dense",77,"one_step_finite_population_overdispersed",TRUE,"",TRUE,24832.4573422469
"parent_excitation_sparse",78,"one_step_gamma_poisson",TRUE,"",TRUE,3010.35907565678
"parent_excitation_sparse",78,"one_step_finite_population_overdispersed",TRUE,"",TRUE,9038.690511721
"parent_excitation_dense",78,"one_step_gamma_poisson",TRUE,"",TRUE,15700.9600264337
"parent_excitation_dense",78,"one_step_finite_population_overdispersed",TRUE,"",TRUE,28451.8694003095
"parent_excitation_sparse",79,"one_step_gamma_poisson",TRUE,"",TRUE,1954.13947112905
"parent_excitation_sparse",79,"one_step_finite_population_overdispersed",TRUE,"",TRUE,8648.88375460756
"parent_excitation_dense",79,"one_step_gamma_poisson",TRUE,"",TRUE,86743.8753048376
"parent_excitation_dense",79,"one_step_finite_population_overdispersed",TRUE,"",TRUE,23883.0836028414
"parent_excitation_sparse",80,"one_step_gamma_poisson",TRUE,"",TRUE,2724.70989849107
"parent_excitation_sparse",80,"one_step_finite_population_overdispersed",TRUE,"",TRUE,7280.61170594719
"parent_excitation_dense",80,"one_step_gamma_poisson",TRUE,"",TRUE,66156.3702833435
"parent_excitation_dense",80,"one_step_finite_population_overdispersed",TRUE,"",TRUE,22106.9801324985
"parent_excitation_sparse",81,"one_step_gamma_poisson",TRUE,"",TRUE,4631.23058898613
"parent_excitation_sparse",81,"one_step_finite_population_overdispersed",TRUE,"",TRUE,4797.94283391973
"parent_excitation_dense",81,"one_step_gamma_poisson",TRUE,"",TRUE,101715.791692054
"parent_excitation_dense",81,"one_step_finite_population_overdispersed",TRUE,"",TRUE,29575.1315214558
"parent_excitation_sparse",82,"one_step_gamma_poisson",TRUE,"",TRUE,1983.87671477585
"parent_excitation_sparse",82,"one_step_finite_population_overdispersed",TRUE,"",TRUE,7250.06752981796
"parent_excitation_dense",82,"one_step_gamma_poisson",TRUE,"",TRUE,96620.3851551684
"parent_excitation_dense",82,"one_step_finite_population_overdispersed",TRUE,"",TRUE,28468.372623125
"parent_excitation_sparse",83,"one_step_gamma_poisson",TRUE,"",TRUE,3561.78073308003
"parent_excitation_sparse",83,"one_step_finite_population_overdispersed",TRUE,"",TRUE,8584.26709456774
"parent_excitation_dense",83,"one_step_gamma_poisson",TRUE,"",TRUE,9853.25422864019
"parent_excitation_dense",83,"one_step_finite_population_overdispersed",TRUE,"",TRUE,15722.9953142952
"parent_excitation_sparse",84,"one_step_gamma_poisson",TRUE,"",TRUE,5821.08518472541
"parent_excitation_sparse",84,"one_step_finite_population_overdispersed",TRUE,"",TRUE,8709.89334035676
"parent_excitation_dense",84,"one_step_gamma_poisson",TRUE,"",TRUE,57785.9964584767
"parent_excitation_dense",84,"one_step_finite_population_overdispersed",TRUE,"",TRUE,17744.0887515174
"parent_excitation_sparse",85,"one_step_gamma_poisson",TRUE,"",TRUE,986.695460352562
"parent_excitation_sparse",85,"one_step_finite_population_overdispersed",TRUE,"",TRUE,9378.87158829033
"parent_excitation_dense",85,"one_step_gamma_poisson",TRUE,"",TRUE,5838.27522170196
"parent_excitation_dense",85,"one_step_finite_population_overdispersed",TRUE,"",TRUE,27050.4628381301
"parent_excitation_sparse",86,"one_step_gamma_poisson",TRUE,"",TRUE,5935.25519354718
"parent_excitation_sparse",86,"one_step_finite_population_overdispersed",TRUE,"",TRUE,4416.70665501595
"parent_excitation_dense",86,"one_step_gamma_poisson",TRUE,"",TRUE,99593.2993272024
"parent_excitation_dense",86,"one_step_finite_population_overdispersed",TRUE,"",TRUE,27598.6494698429
"parent_excitation_sparse",87,"one_step_gamma_poisson",TRUE,"",TRUE,6958.75904094037
"parent_excitation_sparse",87,"one_step_finite_population_overdispersed",TRUE,"",TRUE,7358.38468891335
"parent_excitation_dense",87,"one_step_gamma_poisson",TRUE,"",TRUE,90605.5877088466
"parent_excitation_dense",87,"one_step_finite_population_overdispersed",TRUE,"",TRUE,22371.476764089
"parent_excitation_sparse",88,"one_step_gamma_poisson",TRUE,"",TRUE,6414.20730294572
"parent_excitation_sparse",88,"one_step_finite_population_overdispersed",TRUE,"",TRUE,6698.11053697229
"parent_excitation_dense",88,"one_step_gamma_poisson",TRUE,"",TRUE,107662.5385003
"parent_excitation_dense",88,"one_step_finite_population_overdispersed",TRUE,"",TRUE,20486.3417853217
"parent_excitation_sparse",89,"one_step_gamma_poisson",TRUE,"",TRUE,2482.00281909058
"parent_excitation_sparse",89,"one_step_finite_population_overdispersed",TRUE,"",TRUE,4334.25792865476
"parent_excitation_dense",89,"one_step_gamma_poisson",TRUE,"",TRUE,24284.8555677009
"parent_excitation_dense",89,"one_step_finite_population_overdispersed",TRUE,"",TRUE,27710.7692157721
"parent_excitation_sparse",90,"one_step_gamma_poisson",TRUE,"",TRUE,22666.7858717191
"parent_excitation_sparse",90,"one_step_finite_population_overdispersed",TRUE,"",TRUE,10047.3311588076
"parent_excitation_dense",90,"one_step_gamma_poisson",TRUE,"",TRUE,56604.6463235728
"parent_excitation_dense",90,"one_step_finite_population_overdispersed",TRUE,"",TRUE,17680.6296911067
"parent_excitation_sparse",91,"one_step_gamma_poisson",TRUE,"",TRUE,3845.50408847028
"parent_excitation_sparse",91,"one_step_finite_population_overdispersed",TRUE,"",TRUE,6682.29903243964
"parent_excitation_dense",91,"one_step_gamma_poisson",TRUE,"",TRUE,106041.747873833
"parent_excitation_dense",91,"one_step_finite_population_overdispersed",TRUE,"",TRUE,23694.627461804
"parent_excitation_sparse",92,"one_step_gamma_poisson",TRUE,"",TRUE,38968.9453430115
"parent_excitation_sparse",92,"one_step_finite_population_overdispersed",TRUE,"",TRUE,8307.58811926096
"parent_excitation_dense",92,"one_step_gamma_poisson",TRUE,"",TRUE,105722.51169244
"parent_excitation_dense",92,"one_step_finite_population_overdispersed",TRUE,"",TRUE,24848.1839595653
"parent_excitation_sparse",93,"one_step_gamma_poisson",TRUE,"",TRUE,4190.29839006398
"parent_excitation_sparse",93,"one_step_finite_population_overdispersed",TRUE,"",TRUE,8500.32247442384
"parent_excitation_dense",93,"one_step_gamma_poisson",TRUE,"",TRUE,4567.48275202944
"parent_excitation_dense",93,"one_step_finite_population_overdispersed",TRUE,"",TRUE,25882.732173067
"parent_excitation_sparse",94,"one_step_gamma_poisson",TRUE,"",TRUE,3110.44066643566
"parent_excitation_sparse",94,"one_step_finite_population_overdispersed",TRUE,"",TRUE,5818.80139623502
"parent_excitation_dense",94,"one_step_gamma_poisson",TRUE,"",TRUE,111720.979814611
"parent_excitation_dense",94,"one_step_finite_population_overdispersed",TRUE,"",TRUE,24645.6392693551
"parent_excitation_sparse",95,"one_step_gamma_poisson",TRUE,"",TRUE,18542.0446619775
"parent_excitation_sparse",95,"one_step_finite_population_overdispersed",TRUE,"",TRUE,9660.28766048214
"parent_excitation_dense",95,"one_step_gamma_poisson",TRUE,"",TRUE,8915.98078519819
"parent_excitation_dense",95,"one_step_finite_population_overdispersed",TRUE,"",TRUE,26391.8844867546
"parent_excitation_sparse",96,"one_step_gamma_poisson",TRUE,"",TRUE,7992.69112766936
"parent_excitation_sparse",96,"one_step_finite_population_overdispersed",TRUE,"",TRUE,6219.54827486038
"parent_excitation_dense",96,"one_step_gamma_poisson",TRUE,"",TRUE,109577.234560827
"parent_excitation_dense",96,"one_step_finite_population_overdispersed",TRUE,"",TRUE,28180.4927904698
"parent_excitation_sparse",97,"one_step_gamma_poisson",TRUE,"",TRUE,7771.50264760559
"parent_excitation_sparse",97,"one_step_finite_population_overdispersed",TRUE,"",TRUE,9299.52106351455
"parent_excitation_dense",97,"one_step_gamma_poisson",TRUE,"",TRUE,10934.4381129026
"parent_excitation_dense",97,"one_step_finite_population_overdispersed",TRUE,"",TRUE,22534.2350769802
"parent_excitation_sparse",98,"one_step_gamma_poisson",TRUE,"",TRUE,2976.93110798236
"parent_excitation_sparse",98,"one_step_finite_population_overdispersed",TRUE,"",TRUE,12070.9580332331
"parent_excitation_dense",98,"one_step_gamma_poisson",TRUE,"",TRUE,33512.0317229294
"parent_excitation_dense",98,"one_step_finite_population_overdispersed",TRUE,"",TRUE,26073.2792492357
"parent_excitation_sparse",99,"one_step_gamma_poisson",TRUE,"",TRUE,4661.91401469833
"parent_excitation_sparse",99,"one_step_finite_population_overdispersed",TRUE,"",TRUE,7678.74827749152
"parent_excitation_dense",99,"one_step_gamma_poisson",TRUE,"",TRUE,6690.4356420056
"parent_excitation_dense",99,"one_step_finite_population_overdispersed",TRUE,"",TRUE,26877.9943140363
"parent_excitation_sparse",100,"one_step_gamma_poisson",TRUE,"",TRUE,3881.31567943162
"parent_excitation_sparse",100,"one_step_finite_population_overdispersed",TRUE,"",TRUE,8735.49982625637
"parent_excitation_dense",100,"one_step_gamma_poisson",TRUE,"",TRUE,45525.8587277569
"parent_excitation_dense",100,"one_step_finite_population_overdispersed",TRUE,"",TRUE,24068.4928026135
