"scenario","method","quantity","n","coverage","bias","rmse","mean_posterior_sd","mean_abs_standardized_bias"
"standard","one_step_gamma_poisson","recruitment_50",10,0.4,0.152729048416023,0.260168412589603,0.0349674311141829,3.65117636527453
"dense_profiles","one_step_poisson","recruitment_50",9,0.555555555555556,0.00114175245635599,0.0186437934567365,0.00495165113501011,3.95973752233098
"diverse_initial","one_step_poisson","recruitment_50",10,0.6,0.030582602243862,0.0486803911167126,0.0172570491339796,1.55815065788762
"longer_followup","one_step_poisson","recruitment_50",8,0.125,0.138242025221138,0.227361885895182,0.0238344496131182,5.02948226213307
"standard","one_step_poisson","recruitment_50",10,0.3,0.150383420509529,0.254572456008373,0.0287749035256386,4.26558571301514
"dense_profiles","one_step_shared_gamma_poisson","recruitment_50",9,0.666666666666667,0.00102672667222376,0.0173472756871176,0.00623943528945748,2.4266892208401
"diverse_initial","one_step_shared_gamma_poisson","recruitment_50",9,0.555555555555556,0.0315371863347448,0.0506891208716437,0.0192715793912953,1.34563733636613
"longer_followup","one_step_shared_gamma_poisson","recruitment_50",10,0.2,0.070224262055726,0.0818836498783737,0.0287668354437647,2.21569221708351
"standard","one_step_shared_gamma_poisson","recruitment_50",10,0.4,0.130689853577942,0.216136067603519,0.0499043265376927,2.61462215106099
"dense_profiles","recursive_gamma_poisson","recruitment_50",10,0.6,-0.000820322458996553,0.0168052760521272,0.00691396107928979,6.04479217505758
"diverse_initial","recursive_gamma_poisson","recruitment_50",10,0.5,0.03865420347683,0.0706679781090445,0.0141997141981518,2.33483868751046
"longer_followup","recursive_gamma_poisson","recruitment_50",10,0.6,0.0604009431843719,0.153886472211568,0.0137213697491537,2.05967610579316
"standard","recursive_gamma_poisson","recruitment_50",10,0.3,0.0329608618274045,0.0627268641438608,0.0194458198283668,4.10239917880345
"dense_profiles","recursive_poisson","recruitment_50",10,0.5,-0.0017345132646597,0.017936248527611,0.00489018677919806,21.0465546362827
"diverse_initial","recursive_poisson","recruitment_50",10,0.4,0.0382945620216297,0.071578515336748,0.0127446603653105,2.81960206213536
"longer_followup","recursive_poisson","recruitment_50",10,0.5,0.0601621754010033,0.149092789665223,0.011866186788589,2.47227490710312
"standard","recursive_poisson","recruitment_50",9,0.222222222222222,0.0356649297905341,0.0631983387418896,0.0171613276033046,5.92833533096379
"dense_profiles","one_step_gamma_poisson","recruitment_80",9,0.666666666666667,-0.00980745661008112,0.0716613149580363,0.0317068303814508,1.94751983685717
"diverse_initial","one_step_gamma_poisson","recruitment_80",10,0.6,0.107708500843119,0.160464538231659,0.0645075125151884,1.72994821609702
"longer_followup","one_step_gamma_poisson","recruitment_80",10,0.5,0.100914278786327,0.176389367139256,0.0685127719537528,1.98390978621358
"standard","one_step_gamma_poisson","recruitment_80",10,0.6,0.105902608256831,0.13148042992195,0.105112498229829,1.63250365748127
"dense_profiles","one_step_poisson","recruitment_80",9,0.555555555555556,-0.0161662285901006,0.0770863052272606,0.0235549423849055,3.27299152903504
"diverse_initial","one_step_poisson","recruitment_80",10,0.6,0.104614006118081,0.157976720705221,0.0557942560634636,1.94631890292287
"longer_followup","one_step_poisson","recruitment_80",8,0.25,0.175092557854151,0.213955538107469,0.053794435091767,3.66038438383542
"standard","one_step_poisson","recruitment_80",10,0.5,0.0896585088923732,0.133364605203183,0.0646764811453813,2.0672885465291
"dense_profiles","one_step_shared_gamma_poisson","recruitment_80",9,0.666666666666667,-0.0134032123706841,0.0700944468528691,0.0301604611379814,2.13900705613003
"diverse_initial","one_step_shared_gamma_poisson","recruitment_80",9,0.555555555555556,0.105982249531772,0.160534613884058,0.0626594801942417,1.76083107641661
"longer_followup","one_step_shared_gamma_poisson","recruitment_80",10,0.2,0.217087372220298,0.249191669381406,0.0658213435456052,3.19672661930557
"standard","one_step_shared_gamma_poisson","recruitment_80",10,0.5,0.129507216682152,0.169580049325393,0.0746627696836642,1.94272999311445
"dense_profiles","recursive_gamma_poisson","recruitment_80",10,0.6,-0.030888292892147,0.0901297168116258,0.0334668944979333,3.68305984926758
"diverse_initial","recursive_gamma_poisson","recruitment_80",10,0.5,0.111661319197338,0.190598262133866,0.0476603141750692,2.97395118174326
"longer_followup","recursive_gamma_poisson","recruitment_80",10,0.7,0.024873317974701,0.0988033996508512,0.0364599845264908,2.93348584385006
"standard","recursive_gamma_poisson","recruitment_80",10,0.3,0.0493926775935882,0.166473178590157,0.0449952380147778,3.78082149134312
"dense_profiles","recursive_poisson","recruitment_80",10,0.5,-0.0406551988581814,0.101989247580376,0.0233951205209315,8.60255118558293
"diverse_initial","recursive_poisson","recruitment_80",10,0.4,0.108773588938076,0.192231490541598,0.043158559457141,3.43173238806108
"longer_followup","recursive_poisson","recruitment_80",10,0.5,0.0253126432142473,0.103283404657046,0.0286260930512672,3.97864443890816
"standard","recursive_poisson","recruitment_80",9,0.222222222222222,0.0560532893888563,0.171294250356453,0.0385310730526979,4.89789209262258
"dense_profiles","one_step_gamma_poisson","survival_110",9,1,-0.000420672228230934,0.0152600172644985,0.0278435657124827,0.445217942862366
"diverse_initial","one_step_gamma_poisson","survival_110",10,1,-0.0289841521945121,0.0404747552195307,0.0447905478537321,0.783067651789095
"longer_followup","one_step_gamma_poisson","survival_110",10,1,-0.0137993667192057,0.0292869446498094,0.0432452531186488,0.578542788285038
"standard","one_step_gamma_poisson","survival_110",10,1,-0.0071145196478378,0.0413077191679447,0.058047906554656,0.577182767182623
"dense_profiles","one_step_poisson","survival_110",9,1,-0.000891899235824012,0.0152864415827251,0.0268497013112855,0.42888451491954
"diverse_initial","one_step_poisson","survival_110",10,1,-0.0302606919232971,0.0394739845444306,0.0434670163064823,0.788360548346278
"longer_followup","one_step_poisson","survival_110",8,1,-0.0139291060285278,0.0332010362571848,0.041714055027012,0.675747094264082
"standard","one_step_poisson","survival_110",10,1,-0.0087758398858517,0.0410478044763198,0.0538810515608017,0.600761660871031
"dense_profiles","one_step_shared_gamma_poisson","survival_110",9,1,0.00386918083281655,0.0185012774583395,0.0316023616758344,0.49273257342269
"diverse_initial","one_step_shared_gamma_poisson","survival_110",9,1,-0.0260610766917213,0.0390052003764634,0.0528390058095154,0.600761925887352
"longer_followup","one_step_shared_gamma_poisson","survival_110",10,1,0.0239938669731278,0.0377287194217789,0.0518864608607607,0.541022409883611
"standard","one_step_shared_gamma_poisson","survival_110",10,1,0.00579485606713737,0.0371644652635511,0.0609171547508991,0.534737274475113
"dense_profiles","recursive_gamma_poisson","survival_110",10,1,0.0037929304417036,0.0152994728145399,0.0160193301952226,0.860918703242742
"diverse_initial","recursive_gamma_poisson","survival_110",10,0.8,-0.00995285737392685,0.0254890568871542,0.0187141523752598,1.22082586640051
"longer_followup","recursive_gamma_poisson","survival_110",10,0.8,0.0147413840518525,0.0263570241535228,0.0147463709621162,1.52667157064989
"standard","recursive_gamma_poisson","survival_110",10,0.9,0.00761189250380215,0.0404866964926006,0.0298595651059952,1.12821241975914
"dense_profiles","recursive_poisson","survival_110",10,1,0.00428856687770777,0.0148118542574231,0.0143669713744281,0.934404555723854
"diverse_initial","recursive_poisson","survival_110",10,0.8,-0.0118625671289863,0.0241733348973432,0.0173437740902361,1.27830367908105
"longer_followup","recursive_poisson","survival_110",10,0.6,0.0151634703806568,0.0268077442517102,0.0138579730596301,1.68689666489243
"standard","recursive_poisson","survival_110",9,0.888888888888889,0.0132956128853823,0.0443989279452679,0.0285613460746023,1.32360788973953
"dense_profiles","one_step_gamma_poisson","survival_50",9,1,0.00651521055748145,0.0116276002200201,0.0170365635729179,0.49579261476719
"diverse_initial","one_step_gamma_poisson","survival_50",10,0.9,0.0163359224811474,0.0327977925693783,0.0254687318425628,1.04100358184442
"longer_followup","one_step_gamma_poisson","survival_50",10,0.4,0.0532204482739006,0.0607682128203931,0.027657175410935,2.03856934948628
"standard","one_step_gamma_poisson","survival_50",10,0.7,0.0329551490543928,0.044726597857699,0.0336256978423598,0.994115095172815
"dense_profiles","one_step_poisson","survival_50",9,1,0.00993318326848939,0.0141608211558143,0.016189932554905,0.703121556451916
"diverse_initial","one_step_poisson","survival_50",10,0.6,0.0224911581599213,0.0396536163408364,0.0230624800035778,1.38681483466207
"longer_followup","one_step_poisson","survival_50",8,0,0.0921157945433444,0.0937996589150411,0.0264163906832641,3.49773448828834
"standard","one_step_poisson","survival_50",10,0.8,0.0346602225191224,0.0459958290226522,0.0326923150943939,1.04798442266581
"dense_profiles","one_step_shared_gamma_poisson","survival_50",9,1,0.00542779577839133,0.0109253510370285,0.0171303282542069,0.513713607040546
"diverse_initial","one_step_shared_gamma_poisson","survival_50",9,1,0.00814284789608533,0.026779103452585,0.0266983303216477,0.696090013045307
"longer_followup","one_step_shared_gamma_poisson","survival_50",10,0.4,0.0664235622671806,0.0692164344361822,0.0306169815818007,2.24496628490575
"standard","one_step_shared_gamma_poisson","survival_50",10,0.9,0.0338005993378521,0.0444745735597913,0.0362291224168927,0.940353778942154
"dense_profiles","recursive_gamma_poisson","survival_50",10,0.9,0.00283250640784141,0.0113691477422089,0.0124713569020977,0.573888128954558
"diverse_initial","recursive_gamma_poisson","survival_50",10,0.9,-0.00102433910076433,0.0204904884565655,0.018333234161259,0.79389001107818
"longer_followup","recursive_gamma_poisson","survival_50",10,0.9,-0.0109726944275454,0.0208137271454999,0.0168331098146127,1.05327115606693
"standard","recursive_gamma_poisson","survival_50",10,0.9,0.00288212781871686,0.0197117201884156,0.0216937035375004,0.735389065553667
"dense_profiles","recursive_poisson","survival_50",10,0.9,0.00101999882292296,0.0127202719139989,0.0107153933581777,0.819276390705202
"diverse_initial","recursive_poisson","survival_50",10,0.9,-0.000576300456719881,0.0203913665571038,0.0172020259734019,0.867172460528884
"longer_followup","recursive_poisson","survival_50",10,0.8,-0.0079771542291105,0.0186413626360504,0.0146606869795583,1.05545346501824
"standard","recursive_poisson","survival_50",9,1,0.00334927390347367,0.0210132488832853,0.0218036516622331,0.792760759043576
"dense_profiles","one_step_gamma_poisson","survival_80",9,1,0.00404829146124703,0.0117668442350473,0.0211247905878765,0.519420032475897
"diverse_initial","one_step_gamma_poisson","survival_80",10,1,-0.00976799814407537,0.0257052343438236,0.0330511158129389,0.680192225381455
"longer_followup","one_step_gamma_poisson","survival_80",10,1,0.0193110092033013,0.0262006872779037,0.0328129300789914,0.623062463920113
"standard","one_step_gamma_poisson","survival_80",10,1,0.0162615371319919,0.037160268943959,0.0430709447793294,0.689211375002903
"dense_profiles","one_step_poisson","survival_80",9,1,0.00543161764447718,0.0126291593341784,0.0202011106932813,0.534904174323613
"diverse_initial","one_step_poisson","survival_80",10,1,-0.00774582611237633,0.0240393006161978,0.0318161642191823,0.67286239034274
"longer_followup","one_step_poisson","survival_80",8,0.75,0.0381043251618616,0.046262357832771,0.0303084895588551,1.24739970469077
"standard","one_step_poisson","survival_80",10,1,0.0153532340254689,0.0356208684123405,0.0405619073044296,0.704027296991238
"dense_profiles","one_step_shared_gamma_poisson","survival_80",9,1,0.0069782631670407,0.0141069526752325,0.026061656648974,0.512452833656429
"diverse_initial","one_step_shared_gamma_poisson","survival_80",9,1,-0.0114893733969778,0.0289396046998506,0.0417486760174284,0.649415195325399
"longer_followup","one_step_shared_gamma_poisson","survival_80",10,1,0.0550107397325453,0.0605784531702434,0.0458217679545301,1.18295162803032
"standard","one_step_shared_gamma_poisson","survival_80",10,1,0.0262406184425675,0.0408572199353297,0.050631020355298,0.659375586517073
"dense_profiles","recursive_gamma_poisson","survival_80",10,0.9,0.00468194356453897,0.0135640754419271,0.0124119080115243,1.04321974897235
"diverse_initial","recursive_gamma_poisson","survival_80",10,0.9,-0.00710969624165774,0.0213554898362413,0.0155227987400957,1.26497528529866
"longer_followup","recursive_gamma_poisson","survival_80",10,0.9,0.0057535254743883,0.0194021413525378,0.0142114606328661,1.01664050523501
"standard","recursive_gamma_poisson","survival_80",10,0.8,0.00968870594259799,0.032644992869905,0.0237027705936644,1.13846349483736
"dense_profiles","recursive_poisson","survival_80",10,0.9,0.00402090647937811,0.0131410746756863,0.0109016529360804,1.13596795317612
"diverse_initial","recursive_poisson","survival_80",10,0.8,-0.0083916590695346,0.0216348521813361,0.014562915842639,1.34865520052572
"longer_followup","recursive_poisson","survival_80",10,0.8,0.00769159649997591,0.0209188456280272,0.0128570516651099,1.26540315967278
"standard","recursive_poisson","survival_80",9,0.777777777777778,0.0144364282243043,0.0358929148613713,0.0226894067956409,1.29766019015222
