"scenario_id","quantity","replicate","accuracy","uncertainty_multiplier","positive_definite","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","interval_width","relative_absolute_error","weak_width","weak_error","width_ratio_to_weak","error_ratio_to_weak"
2,"survival_110",1,"biased",0.5,TRUE,0.789181706522253,0.822178546862573,0.0187407425409069,0.784286247070739,0.822114230842334,0.854798193483932,TRUE,1.76070079764959,0.070511946413193,0.0418114612485508,0.113622200068963,0.00676560443410275,0.620582477459475,6.18000382017542
2,"survival_110",1,"correct",0.5,TRUE,0.789181706522253,0.79730077431358,0.0187892302887369,0.756904915140391,0.79770206931772,0.831840323638771,TRUE,0.432112846910695,0.0749354084983804,0.010287957417444,0.113622200068963,0.00676560443410275,0.659513796185064,1.52062650390651
2,"survival_110",1,"correct",4,TRUE,0.789181706522253,0.792465320336222,0.030119066389737,0.728394327587448,0.793786716605896,0.844153738455445,TRUE,0.109021102164324,0.115759410867996,0.00416078298170358,0.113622200068963,0.00676560443410275,1.01880979947349,0.614990578037744
2,"survival_110",1,"biased",2,TRUE,0.789181706522253,0.798854514148591,0.0295668311364589,0.73650942859003,0.800062797185161,0.855929547347694,TRUE,0.327150636525623,0.119420118757663,0.0122567560124576,0.113622200068963,0.00676560443410275,1.05102804456507,1.81162764270936
2,"survival_110",1,"biased",1,TRUE,0.789181706522253,0.807582924726641,0.0279130300905274,0.746134960678646,0.80847886700714,0.857814619445235,TRUE,0.65923399017266,0.111679658766589,0.0233168331859566,0.113622200068963,0.00676560443410275,0.98290350564243,3.44637842975648
2,"survival_110",1,"weak",NA,TRUE,0.789181706522253,0.794520997775213,0.0294282666396181,0.73555376978479,0.795510078529149,0.849175969853753,TRUE,0.181434106138336,0.113622200068963,0.00676560443410275,0.113622200068963,0.00676560443410275,1,1
2,"survival_110",1,"correct",1,TRUE,0.789181706522253,0.794999335996071,0.0275469014249063,0.734549418601287,0.796615894033951,0.844458339573418,TRUE,0.21118997683559,0.109908920972131,0.00737172368003212,0.113622200068963,0.00676560443410275,0.967319070616675,1.08958833639078
2,"survival_110",1,"biased",4,TRUE,0.789181706522253,0.793627779137255,0.031443984007039,0.724328631053344,0.795291522857901,0.848107344172133,TRUE,0.141396605913763,0.123778713118789,0.00563377556557261,0.113622200068963,0.00676560443410275,1.0893884561614,0.832708388503318
2,"growth_increment_50",1,"biased",0.5,TRUE,12,11.2749330589006,0.175907166164261,10.9366081324603,11.2708520139154,11.6071724334261,FALSE,-4.1218726724435,0.670564300965863,0.0604222450916206,4.52036826399882,0.169732618833263,0.148342847706984,0.355984874957809
2,"growth_increment_50",1,"biased",2,TRUE,12,13.7817112008218,1.17050951781654,11.5475564911846,13.8339719913083,16.1768863983272,TRUE,1.52216720471045,4.62932990714259,0.148475933401815,4.52036826399882,0.169732618833263,1.02410459431183,0.874763698471364
2,"growth_increment_50",1,"correct",2,TRUE,12,13.8796118434134,1.11774214212516,11.774239231769,13.905248866107,16.0029625602574,TRUE,1.6816149025568,4.22872332848841,0.156634320284452,4.52036826399882,0.169732618833263,0.935482040737005,0.922829809385797
2,"growth_increment_50",1,"correct",4,TRUE,12,14.0624766381315,1.15030354430109,11.7934331210654,14.0714800241763,16.421382465823,TRUE,1.79298468508559,4.62794934475765,0.171873053177627,4.52036826399882,0.169732618833263,1.02379918503889,1.01261062463466
2,"growth_increment_50",1,"correct",1,TRUE,12,13.525622898093,1.04285327533763,11.6428965340703,13.5053894307773,15.662257318518,TRUE,1.46293149206346,4.01936078444767,0.127135241507746,4.52036826399882,0.169732618833263,0.889166667339632,0.749032462832835
2,"growth_increment_50",1,"correct",0.5,TRUE,12,12.9616565572348,0.161631355747656,12.6494334407579,12.9681417520166,13.2775750569911,FALSE,5.94969059553102,0.628141616233149,0.08013804643623,4.52036826399882,0.169732618833263,0.138958062606492,0.472142873815867
2,"growth_increment_50",1,"biased",1,TRUE,12,12.9489086564867,1.18560806886872,10.6140089306213,12.8880038478096,15.395927368814,TRUE,0.800356105362945,4.7819184381927,0.0790757213738877,4.52036826399882,0.169732618833263,1.05786036865114,0.465884058806444
2,"growth_increment_50",1,"weak",NA,TRUE,12,14.0367914259992,1.14807132135389,11.7274767134106,14.0384066299926,16.2478449774094,TRUE,1.77409834050834,4.52036826399882,0.169732618833263,4.52036826399882,0.169732618833263,1,1
2,"growth_increment_50",1,"biased",4,TRUE,12,14.0721632983338,1.18935356546356,11.7232808080623,14.0589075321024,16.3844612471074,TRUE,1.74226013063334,4.66118043904505,0.172680274861147,4.52036826399882,0.169732618833263,1.03115059809788,1.01736646761327
2,"growth_increment_80",1,"biased",4,TRUE,8.4,9.33292852110982,0.795028660297004,7.73768107610589,9.30662228747272,10.9138562069054,TRUE,1.17345269132976,3.17617513079954,0.11106291917974,3.04581906747719,0.108990720542172,1.04279836078061,1.01901261526908
2,"growth_increment_80",1,"biased",0.5,TRUE,8.4,7.51801734276766,0.108407004538543,7.3130098608634,7.51219520421754,7.7305177234665,FALSE,-8.13584565855941,0.417507862603105,0.104997935384802,3.04581906747719,0.108990720542172,0.13707572687465,0.963365824746286
2,"growth_increment_80",1,"correct",2,TRUE,8.4,9.18943286529329,0.753280992385151,7.71905477410908,9.17376048239493,10.6387654457706,TRUE,1.04799254630555,2.91971067166149,0.0939801030111054,3.04581906747719,0.108990720542172,0.958596228790388,0.862276187767207
2,"growth_increment_80",1,"correct",4,TRUE,8.4,9.32741736226853,0.76894121393875,7.83379791719527,9.32406180404069,10.9095708065104,TRUE,1.20609657208776,3.07577288931518,0.110406828841492,3.04581906747719,0.108990720542172,1.00983440617265,1.01299292538186
2,"growth_increment_80",1,"weak",NA,TRUE,8.4,9.31552205255425,0.757830975626914,7.77820971013956,9.32145332316266,10.8240287776167,TRUE,1.20808212121032,3.04581906747719,0.108990720542172,3.04581906747719,0.108990720542172,1,1
2,"growth_increment_80",1,"correct",1,TRUE,8.4,8.97347193710169,0.703566673213358,7.58397364627866,8.9547818496126,10.4528055845856,TRUE,0.815092526316667,2.86883193830695,0.0682704687025819,3.04581906747719,0.108990720542172,0.941891778451293,0.626387901309136
2,"growth_increment_80",1,"biased",2,TRUE,8.4,9.13961100197153,0.784386553254564,7.5562007766236,9.1624656897397,10.7081140741127,TRUE,0.942916472627878,3.1519132974891,0.0880489288061348,3.04581906747719,0.108990720542172,1.03483274208398,0.807857112680208
2,"growth_increment_80",1,"biased",1,TRUE,8.4,8.58467551858146,0.794154303298789,7.10701150847524,8.58534767786578,10.1952695073098,TRUE,0.232543622586123,3.08825799883451,0.021985180783507,3.04581906747719,0.108990720542172,1.01393350373648,0.201716078893158
2,"growth_increment_80",1,"correct",0.5,TRUE,8.4,8.64136624344672,0.0990523781375868,8.44409090310288,8.64370836147311,8.83497645996608,FALSE,2.43675364473788,0.3908855568632,0.0287340766008,3.04581906747719,0.108990720542172,0.128335120440022,0.263637825842997
2,"growth_increment_110",1,"correct",4,TRUE,4.8,4.59235808640549,0.562050631370662,3.45803345461064,4.58669186949493,5.64162170213767,TRUE,-0.369436314105967,2.18358824752703,0.0432587319988561,2.13615557205435,0.0428640251855596,1.02220469149963,1.00920834689668
2,"growth_increment_110",1,"biased",0.5,TRUE,4.8,3.76110162663478,0.0908156931150195,3.57291815095565,3.76095685763586,3.92590322999925,FALSE,-11.4396349103391,0.352985079043602,0.216437161117754,2.13615557205435,0.0428640251855596,0.165243151604419,5.04938955641219
2,"growth_increment_110",1,"correct",2,TRUE,4.8,4.49925388717313,0.56544875884674,3.42741189415233,4.49504904695015,5.58580454832858,TRUE,-0.53187155886637,2.15839265417625,0.0626554401722645,2.13615557205435,0.0428640251855596,1.0104098607858,1.46172553559838
2,"growth_increment_110",1,"biased",1,TRUE,4.8,4.22044238067627,0.564358241955925,3.09724735727276,4.22907044710624,5.33817035209836,TRUE,-1.02693214387218,2.2409229948256,0.120741170692445,2.13615557205435,0.0428640251855596,1.04904484679947,2.81684163280869
2,"growth_increment_110",1,"weak",NA,TRUE,4.8,4.59425267910931,0.539469576165616,3.58511345018367,4.59887823872514,5.72126902223803,TRUE,-0.38138818198623,2.13615557205435,0.0428640251855596,2.13615557205435,0.0428640251855596,1,1
2,"growth_increment_110",1,"correct",0.5,TRUE,4.8,4.3210759296587,0.0830303231963974,4.15776499001186,4.32451120857691,4.47460913886215,FALSE,-5.76806221997321,0.316844148850294,0.0997758479877719,2.13615557205435,0.0428640251855596,0.14832447270944,2.32772931510374
2,"growth_increment_110",1,"biased",4,TRUE,4.8,4.59369374388586,0.558721358831472,3.51091071837565,4.58831677479074,5.68626806173689,TRUE,-0.369247126234108,2.17535734336124,0.0429804700237785,2.13615557205435,0.0428640251855596,1.0183515525834,1.00271660997106
2,"growth_increment_110",1,"correct",1,TRUE,4.8,4.42132097611042,0.535061670955568,3.34853087150437,4.44590990524033,5.43887943224462,TRUE,-0.707729677615104,2.09034856074025,0.0788914633103297,2.13615557205435,0.0428640251855596,0.978556331798412,1.84050524813772
2,"growth_increment_110",1,"biased",2,TRUE,4.8,4.49751080312127,0.569280264734879,3.34485869940518,4.50391601639165,5.59695852460515,TRUE,-0.531353738425498,2.25209982519997,0.0630185826830698,2.13615557205435,0.0428640251855596,1.05427706420938,1.47019750035748
2,"growth_sd.log_growth_sd",1,"weak",NA,TRUE,4.5,3.92492284532784,0.735650362329979,2.61335178622078,3.86458597306155,5.53808899132528,TRUE,-0.781726189668091,2.9247372051045,0.127794923260481,2.9247372051045,0.127794923260481,1,1
2,"growth_sd.log_growth_sd",1,"correct",4,TRUE,4.5,3.92016451635339,0.732553745430424,2.63104487637551,3.87983569633623,5.45929074887175,TRUE,-0.79152620167946,2.82824587249623,0.128852329699246,2.9247372051045,0.127794923260481,0.96700854612173,1.00827424448317
2,"growth_sd.log_growth_sd",1,"biased",1,TRUE,4.5,4.59692336758239,0.645319077230067,3.41883114117748,4.58200763622436,5.93778615278624,TRUE,0.150194486731156,2.51895501160877,0.0215385261294207,2.9247372051045,0.127794923260481,0.861258579817864,0.168539763395134
2,"growth_sd.log_growth_sd",1,"biased",0.5,TRUE,4.5,5.1412011068829,0.447738961934515,4.30677329383377,5.11993223771405,6.035139022862,TRUE,1.43208691089225,1.72836572902823,0.142489134862867,2.9247372051045,0.127794923260481,0.59094735965055,1.11498274913813
2,"growth_sd.log_growth_sd",1,"correct",2,TRUE,4.5,3.9911669082635,0.677955585699796,2.85336716020375,3.94846905629724,5.4681936445002,TRUE,-0.750540452013934,2.61482648429646,0.113074020385888,2.9247372051045,0.127794923260481,0.894038096733218,0.884808390669889
2,"growth_sd.log_growth_sd",1,"correct",1,TRUE,4.5,4.23072412193744,0.592397140114483,3.18308831141007,4.1939048832612,5.53275577591116,TRUE,-0.454552967643495,2.34966746450109,0.0598390840139016,2.9247372051045,0.127794923260481,0.803377295026797,0.468243045085079
2,"growth_sd.log_growth_sd",1,"biased",2,TRUE,4.5,4.07519015385748,0.703142447766552,2.86998137381594,4.02427472564605,5.6071294249052,TRUE,-0.604159011437689,2.73714805108925,0.0944021880316704,2.9247372051045,0.127794923260481,0.935861193379068,0.738700612067765
2,"growth_sd.log_growth_sd",1,"biased",4,TRUE,4.5,3.96148987884514,0.729231789008473,2.77704992687238,3.91375713874015,5.59280022630475,TRUE,-0.738462213622177,2.81575029943237,0.119668915812191,2.9247372051045,0.127794923260481,0.962736171481691,0.936413691240869
2,"growth_sd.log_growth_sd",1,"correct",0.5,TRUE,4.5,4.41270132170744,0.369885980533435,3.73458066319519,4.40378548683015,5.15669000642018,TRUE,-0.236015104348279,1.42210934322499,0.0193997062872364,2.9247372051045,0.127794923260481,0.486234913941329,0.151803419042668
2,"recruitment_50",1,"correct",2,TRUE,0.019387103915861,0.0330478539500579,0.0265266923905975,0.00629671114066995,0.0255840817142427,0.104218690053722,TRUE,0.514981281233503,0.0979219789130521,0.136607500341969,0.223806264028977,0.386441182564296,0.437530108184879,0.35350140333255
